time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
21/Oct/2021:10:05:15,3189505,1395728,1875954,1572605,4087082,3189505,2696564,4457565,2941217,5250955,4929060,2567408,17882193,4538968,3865724,2920307,2164662,2567408,3189505,1945786,1400683,4929060,1400683,1400683,1492115,2696564,1572605,13091891,2164662,5164623,2168764,3189505,1572605,4340420,17864257,1400683,1572605,7172368,7172368,3189505,17882193,1875954,2567408,3162755,3865724,8405747,2567408,2696564,1466905,3189505
21/Oct/2021:10:05:20,8405747,3901167,17855988,2696564,4929060,13190266,4538968,4340420,2567408,2751556,1875954,2712518,1492115,19159764,1467204,2168764,1495670,2164662,1572605,8405747,4030992,1875954,17864257,1572605,3162755,4929060,1492115,1875954,5040266,1495670,2751556,4419848,5164623,3162755,2696564,1400683,20345735,17882193,4538968,3975430,1759260,2696564,2696564,2696564,3241845,1875954,3162755,2164662,1759606,4030992
21/Oct/2021:10:05:25,7172368,17868353,1875954,2696564,7172368,1875954,2936356,1400683,2056171,2567408,2567408,2718555,3189505,4030992,7658688,2941217,3975430,3241845,2164662,2567408,17855988,4929060,2567408,17864257,1488090,2696564,3189505,1572605,20345735,7172368,7172368,2696564,2164491,5163385,4929060,2696564,3162755,1488090,30130882,4419848,8405747,1875954,1376101,8405747,3186708,4087082,4087082,6102224,4457565,1572605
21/Oct/2021:10:05:30,4419848,2567408,1400683,1400683,2696564,8405747,2168764,2168764,3857782,5163385,20345735,1400683,5040266,3857782,1376101,8405747,2164662,7172368,4340420,2751556,20341639,2100364,4087082,1875954,7172368,2751556,3189505,1572605,4030992,17864257,2718659,4030992,1376101,20337543,2100364,1875954,2567408,4087082,1572605,4419848,8405747,2696564,8405747,3162755,1875954,4340420,13091891,7172368,4087082,4030992
21/Oct/2021:10:05:35,2696564,1572605,1400683,1376101,4457565,2168764,1572605,4419848,1492115,1759260,2751556,2567408,4419848,2168764,3672129,1875954,4929060,19159764,17882193,4419848,1875723,4929060,2567408,4030992,8405747,2718659,17942061,8405747,1467204,1495670,2751556,8405747,2168764,1376101,2696564,1572605,3852726,17855988,2751556,3162755,7172368,20341639,8405747,8405747,5163385,17942061,17864257,2941217,17864257,8405747
21/Oct/2021:10:05:40,3162755,2718555,4419848,1759260,1875954,8405747,1395728,30130882,3857782,4538968,20345735,1492115,3857782,13057514,6968607,2931782,2168764,5164623,3241845,2941217,2936356,2696564,8405747,2429597,8405747,13091891,2936356,2168764,18269818,1875954,4929060,3899082,1400683,2696564,1572605,3857782,8405747,17855988,1400683,2567408,2049435,4116098,4340420,4929060,4030992,5019747,1491819,20337543,3162755,3865724
21/Oct/2021:10:05:45,1572605,2166374,4929060,4262063,2164662,8405747,3176600,4030992,2751556,17855988,4929060,2168764,4457565,1875954,2567408,1400683,30130882,1492115,3865724,4929060,2936356,8405747,4340420,2751556,4929060,8405747,20345735,1400683,17882193,2164662,7172368,4419848,3101029,2696564,3189505,2017049,2751556,1400683,4340420,4929060,20345735,20341639,8405747,2168764,2164662,7179137,4538968,1572605,4030992,20341639
21/Oct/2021:10:05:50,8405747,2164662,8405747,2567408,2049435,2567408,1875954,1376101,2936356,7179137,2936356,3242037,4929060,2718555,1759260,8405747,3189505,4030992,4340420,2936356,2696564,2751556,2718659,1875954,3101029,3975430,1400683,4538968,1875954,2936356,4929060,2100364,2049435,3852726,3162755,4929060,1875954,2168764,1572605,20337543,4419848,4419848,17831241,2696564,1400683,1492115,3852726,2718555,8405747,3865724
21/Oct/2021:10:05:55,2100364,2454558,2718555,2936356,2567408,1400683,4087082,17855988,5250955,1875954,4538968,2164491,6102224,1875954,8405747,1495670,3101029,6102224,2164662,3975430,20341639,1572605,4929060,4340420,2567408,8405747,8405747,2696564,1875954,4340420,2168764,3899082,2164662,1395728,3101029,4030992,3975430,1400683,4929060,1875954,6968607,4419848,2936356,2696564,2567408,2696564,8405747,1758855,8405747,4538968
21/Oct/2021:10:06:00,1395760,2439635,17855988,13190266,1400683,5016029,3857782,1875954,2718555,4929060,3176600,2168764,3189505,2164662,17942061,3102173,2164662,1875954,1875954,4929060,3926802,4419818,4340420,1875954,2168764,1875954,3983099,3852726,8405747,20337543,1400683,4030992,4538968,1400683,1875954,5164623,3162755,1395728,2696564,2567408,2469227,4538968,2164662,2751556,4087082,3857782,20341639,4030992,20345735,20341639
21/Oct/2021:10:06:05,1495670,3242037,2696564,3189505,2168764,3162755,17882193,7172368,2168764,1759260,3242037,3162755,1875954,2001044,2751556,1875954,30130882,2941217,4538968,8405747,2696564,4340420,8405747,1875954,3241869,3162755,1400683,3865724,1875954,4419848,6102224,1376101,2100364,17855988,17882193,1376101,2168764,1400683,5040266,5250955,4030992,1759260,4419848,12140748,4538968,1875954,8405747,8405747,1572605,2751556
21/Oct/2021:10:06:10,17956901,3865724,4340420,2936356,3672129,4929060,2164662,2712735,17855988,1572605,2164662,4538968,5208992,1400683,2696564,2936356,2751556,1467204,1572605,3189505,1400683,4929060,30130882,2100364,2696564,2567408,2737574,17882193,30130882,4340420,4538968,3162755,4929060,2168764,4215517,20345735,9063384,1376101,1572605,2100364,1875954,7472305,8405747,1400683,4340420,20341639,1875954,1495670,2567408,2567408
21/Oct/2021:10:06:15,1875954,3162755,1395728,1875723,8405747,1572605,1395728,3162755,17855988,30130882,2696564,6968607,19155668,17855988,4340420,5250955,5019747,2696564,8405747,1875954,4087082,1400683,2751556,5250955,13057514,2696564,4030992,4929060,1572605,1376101,4262063,2164491,3857782,1400683,3162755,18269818,3852726,3852726,20341639,8405747,4929060,5250955,1495670,4929060,1495670,1572605,17882193,5250955,1467204,2751556
21/Oct/2021:10:06:20,1875954,2164491,17831241,2567408,3241869,2712735,4419848,2168764,2164491,1400683,1572605,1492115,1875954,1759260,4215517,8405747,1400683,1400683,4087082,3242037,2567408,17868353,1875954,2751556,1875954,2100364,2751556,1572605,20345735,8405747,17942061,1400683,2164662,4215517,4929060,2164662,4929060,2567408,2751556,1572605,4538968,2168764,1492115,4262063,2799885,1875954,1400683,1400683,2168764,2439635
21/Oct/2021:10:06:25,4929060,2751556,2936356,4030992,1400683,4030992,4340420,5040266,1572605,1759606,1759606,3162755,4419848,4538968,1875954,8405747,3865724,13057514,3852726,4419848,3985247,3857782,2751556,2696564,7172368,2696564,4929060,8405747,3162960,1400683,2164491,2696564,20341639,2751556,17569235,1875954,2431764,3901167,13091891,8405747,17855988,1400683,3852726,20345735,2168764,8405747,2100364,1492115,1376101,5019747
21/Oct/2021:10:06:30,1400683,1400683,7172368,2696564,4929060,6968607,4538968,2751556,1400683,8405747,8405747,2751556,2751556,1400683,2147571,5164623,17855988,1875723,8405747,1572605,17855988,2168764,4457565,1400683,4419848,4929060,17855988,1875954,4929060,2718659,4929060,2696564,4340420,2751556,3852726,1400683,4929060,4929060,2751556,2168764,1572605,1759260,2567408,20341639,1572605,3926802,2083001,4030992,3189505,13190266
21/Oct/2021:10:06:35,2936356,1572605,4030992,2567408,5164623,1572605,17864257,20341639,3975430,2936356,4929060,3865724,3975430,4929060,2936356,8405747,1495670,4340420,3672129,8405747,3176600,2696564,4457565,2936356,17855988,2737574,2567408,4419848,2164662,17882193,17855988,1492115,2718659,8405747,4030992,17864257,2718555,5040266,2696564,4419848,2696564,1875954,4457565,2567408,3857782,2751556,4538968,8405747,4419848,6102224
21/Oct/2021:10:06:40,2567408,4419848,1572605,2567408,2751556,1572605,3975430,4929060,3189505,2751556,8405747,1400683,2936356,1400683,3102173,1395728,17855988,4929060,1400683,3101029,17942061,2936356,2164662,2696564,1759260,2712735,1875954,8405747,2164662,4878019,1400683,4262063,1376101,2696564,1572605,2168764,4929060,4419848,1875954,4929060,8405747,2100364,3101029,17882193,17882193,1400683,1400683,1492115,4538968,3857782
21/Oct/2021:10:06:45,4929060,2696564,3852726,2164491,4030992,2147571,2696564,2696564,4538968,5164623,2696564,1759260,4929060,1400683,1376101,3189505,7172368,2696564,1875954,3162755,4538968,1400683,3101029,1759606,20337543,3899082,13190266,2696564,4538968,2712735,8405747,3162755,2479295,2567408,4087082,17868353,2567408,3857782,4929060,2567408,4457565,20341639,2751556,1572605,17855988,1759187,4538968,5040266,20341639,4087082
21/Oct/2021:10:06:50,1467204,2936356,4030992,1875954,4419848,2168764,3852726,2567408,8405747,1875954,1759260,1572605,2168764,1875954,4419848,4929060,1492115,2164662,3852726,3857782,4929060,1759260,20345735,2439635,8405747,4030992,3241845,2164662,1875954,4089619,2567408,4087082,1759260,4929060,4538968,1400683,4419818,3899082,3162755,2100364,3852726,19159764,17864257,20341639,3857782,1400683,17855988,2696564,1759260,1467204
21/Oct/2021:10:06:55,4087082,2567408,4340420,1400683,8336115,1400683,17864257,7172368,1467204,2206952,4929060,2696564,1495670,1875954,4419848,2936356,1875954,2936356,4929060,1395728,1395728,1400683,4929060,2168764,2718659,4030992,7172368,1759606,1875954,1400683,1491819,2696564,5208992,2164662,3162755,4538968,20345735,17855988,6199510,3899082,2100364,4929060,8405747,2696564,1400683,1572605,17855988,5164623,1572605,1572605
21/Oct/2021:10:07:00,1400683,4929060,2164662,3865724,2567408,6000252,2567408,7172368,1400683,7172368,2168764,1572605,1876174,5016029,1400683,2164662,1492115,17855988,5164623,1400683,1572605,2168764,30130882,2164662,13190266,4030992,2718659,17855988,4929060,2567408,3189505,2430078,2696564,18269818,2168764,3852726,3189505,1400683,4030992,3189505,4929060,2920307,1875954,5164623,1572605,2567408,1467204,1400683,1400683,2718555
21/Oct/2021:10:07:05,1875954,2430078,2164662,20337543,1945786,2751556,1875954,8405747,4030992,3975430,1495670,19155668,5016029,17868353,4538968,5163385,1400683,5016029,1875954,17868353,2712735,1467204,5016029,2718659,1395728,1875954,30130882,3162755,2718555,17831241,2718555,3189505,4030992,4929060,4929060,3901167,13091891,5250955,2454558,2479295,1572605,4929060,2718555,17855988,1400683,4340420,4929060,1400683,3189505,2567408
21/Oct/2021:10:07:10,20341639,4087082,1875954,3852726,3975430,3851760,2168764,20337543,8405747,20341639,4929060,2696564,1400683,1467204,4340420,7172368,1875954,2567408,2936356,3241869,2696564,17831241,2696564,1572605,1400683,1400683,4538968,1400683,5208992,1875954,2567408,5164623,2164662,1492115,0,3162755,17882193,4340420,3983099,4929060,20345735,2751556,2168764,2712735,1376101,20341639,3189505,1376101,1376101,4929060
21/Oct/2021:10:07:15,2696564,2100364,3857782,2147571,2936356,3926802,1875954,7172368,3189505,2567408,2164662,2164662,3189505,20345735,3241845,4030992,6968607,13091835,2567408,17855988,4888044,1536185,19155668,3975430,17855988,1400683,9063384,5019747,13190266,17882193,2168764,2751556,6102224,4262063,2469227,1875954,2696564,5031405,4929060,2567408,2751556,4087082,2696564,1492115,2453308,13057514,7172368,5250955,1572605,8405747
21/Oct/2021:10:07:20,4030992,4087082,20341639,4929060,17882193,2718659,4457565,2696564,2936356,4340420,5250955,2164662,17855988,20341639,17855988,1400683,2751556,1376101,1759260,4538968,4538968,17882193,1467204,4419848,4030992,20341639,2168764,3857782,4030992,1376101,1875954,1492115,1572605,2164662,3162755,2567408,3162755,1875954,7472305,5040266,2737574,17855988,2696564,2168764,1875954,3852726,3852726,4340420,1400683,1875954
21/Oct/2021:10:07:25,2567408,3174846,13190266,2164662,3189505,1572605,17855988,5250955,12140748,1875954,4419818,3189505,1875954,4538968,1495670,4419848,1400683,4929060,8405747,1875954,3242037,3162755,2751556,4929060,17864257,1492115,4929060,1492115,2751556,2567408,30130882,20345735,4929060,2164491,4538968,2696564,4929060,1572605,3189505,4030992,2164662,5163385,4457565,2941217,4929060,19159764,7172368,3189505,30130882,2936356
21/Oct/2021:10:07:30,3176600,2439635,2164662,2936356,2696564,6968607,3162755,2567408,3101029,20345735,1875954,3189505,3975430,8405747,3189505,3975430,4087082,5040266,4340420,3865724,2166374,4929060,1572605,17882193,1875723,4340420,4340420,3865724,13057514,2164662,2567408,2936356,1759260,2696564,17942061,1875954,4087082,2168764,13190266,2567408,7172368,2567408,1488090,1875954,2712735,8405747,2164662,1572605,4538968,4538968
21/Oct/2021:10:07:35,2567408,17831241,2751556,8405747,9063384,1400683,3975430,2751556,1875954,1875954,2567408,2696564,1467204,4929060,17711824,2751556,2751556,3852726,1492115,2696564,1400683,1395728,1467204,6102224,4929060,2001044,1376101,1467204,2696564,2168764,1572605,3189505,2696564,2164662,1495670,2696564,1376101,3162755,2164662,4087082,2718659,1759606,2168764,7172368,2100364,1400683,8405747,4340420,2696564,1759606
21/Oct/2021:10:07:40,1400683,2567408,2567408,1376101,5016029,2696564,1875954,2696564,2567408,5040266,8405747,8405747,3189505,3865724,4457565,1572605,4419848,2168764,1488090,4461076,4419848,8405747,6968607,4538968,1876174,2737574,2430078,2001044,5013170,3852726,2936356,2696564,1488090,4030992,3857782,13190266,1400683,4929060,3241869,3852726,17882193,2567408,2567408,3975430,20341639,2096268,3162755,1572605,2168764,2567408
21/Oct/2021:10:07:45,4340420,2164491,4538968,2164662,2567408,17882193,2567408,3865724,3189505,17882193,3852726,17855988,2567408,4030992,8405747,1759215,1875954,1572605,20341639,2168764,2164662,1572605,1400683,2147571,1875954,8405747,3162755,2712735,2751556,2696564,4929060,3241864,1488090,2931782,3162755,3162755,2751556,1467204,20341639,5250955,7172368,2696564,17942061,4087082,2049435,1875954,1572605,2751556,8405747,13190266
21/Oct/2021:10:07:50,1572605,2751556,20341639,4262063,2696564,1376101,8405747,1875954,2567408,2696564,1400683,1492115,3102173,5040266,3102173,4457565,1400683,3857782,7172368,4538968,17864257,4087082,7172368,4929060,2567408,3162755,4387130,3189505,2936356,7172368,1495670,4030992,1400683,1467204,2751556,6968607,3865724,1875954,8405747,2696564,8405747,2567408,8405747,4340420,2696564,4030992,20341639,3672129,2454558,4929060
21/Oct/2021:10:07:55,1875954,2712735,2567408,1376101,3102173,3857782,4087082,7172368,2751556,3242037,20505561,5250955,3176600,1875954,1400683,4087082,17864257,8405747,2431764,17855988,1376101,2567408,17855988,17855988,4340420,2696564,1875954,2168764,2001044,4087082,1758855,2696564,3189505,2168764,3162755,2168764,3975430,2567408,17831241,1395728,1400683,3865724,1400683,4419848,2696564,1759260,1572605,1875954,6102224,4929060
21/Oct/2021:10:08:00,4087082,13091891,2751556,7172368,2712735,19159764,2696564,4030992,2696564,7172368,2696564,1400683,8405747,1759606,3857782,3901167,1572605,4538968,4030992,17882193,4387130,2751556,3901167,1875954,3852726,1875954,5019747,20341639,4929060,8405747,1572605,2696564,21965638,2147571,13091891,13091891,8405747,1466905,2936356,3901167,1875954,5164623,4030992,4929060,1400683,3162755,1492115,4929060,2936356,2100364
21/Oct/2021:10:08:05,1400683,2168764,1376101,17855988,1467204,4340420,4030992,2696564,1492115,1492115,3985247,2936356,2751556,1400683,3102173,2469227,1400683,2696564,3162755,3975430,4087082,13190266,4087082,1467204,17711824,2567408,1376101,1492115,20337543,2567408,2751556,4929060,1875954,2100364,2164662,1572605,2168764,4929060,1400683,2751556,1572605,2751556,4538968,1492115,4087082,4030992,1467204,3162755,4087082,1400683
21/Oct/2021:10:08:10,2168764,18655299,4929060,2936356,2168764,2164491,1875954,8405747,3852726,2469227,2164662,8405747,2696564,30130882,2164662,1400683,4457565,2936356,2696564,3189505,8405747,1400683,1759260,8405747,8405747,1572605,3672129,4340420,6959932,4030992,4419848,1759606,4030992,2718555,4030992,4340420,2696564,30130882,4929060,2696564,4087082,2164662,4030992,1400683,1875954,2751556,20345735,2049435,3865724,1572605
21/Oct/2021:10:08:15,2751556,1400683,20341639,1492115,1875954,2751556,17855988,2164662,4419848,1395728,8405747,4538968,1758855,1492115,3162755,2164662,8405747,1875954,3672129,2696564,2696564,2751556,2936356,8405747,1400683,1492115,2936356,17864257,4340420,3162755,1376101,3852726,3189505,4340420,4457565,4538968,2164662,3189505,7172368,1875954,7172368,5250955,3176600,2167885,1875954,30130882,4419848,1466905,2164662,1759260
21/Oct/2021:10:08:20,2164662,17882193,17675959,1759606,8405747,2567408,1875954,3101029,2164662,2168764,1400683,2100364,4340420,4457565,1492115,2168764,2567408,4538968,3162755,2567408,3241845,4457565,20345735,1400683,1400683,8405747,4030992,4538968,3865724,4087082,2751556,8405747,4262063,1400683,1492115,3865724,8405747,3189505,13091891,17882193,3162755,3672129,4457565,1759606,1376101,2567408,2696564,6102224,17868353,1376101
21/Oct/2021:10:08:25,2936356,6968607,2001044,2567408,2751556,1400683,3189505,1875954,4030992,20345735,2168764,8405747,7172368,1400683,2168764,4087082,4878019,1572605,20345735,20341639,2567408,1572605,4030992,1495670,3865724,1395728,2164662,2567408,4087082,20345735,3241845,17882193,4457565,30130882,20341639,2567408,2567408,1572605,1875954,3186708,17855988,4030992,4419848,8405747,8336115,1536185,4929060,1572605,4030992,1400683
21/Oct/2021:10:08:30,1875954,1492115,4030992,4929060,20341639,2751556,2100364,3189505,2751556,7658688,3241845,8405747,1572605,2164491,3098720,2567408,4030992,1467204,18269818,1400683,2696564,1759260,2567408,4664547,4538968,4030992,2751556,3186708,4929060,6968607,2696564,17855988,1875954,2696564,2164662,13190266,8405747,8405747,3176600,4538968,1400683,2696564,2696564,6102224,2751556,1400683,6968607,1572605,1875954,2100364
21/Oct/2021:10:08:35,8405747,17855988,2168764,7172368,4929060,4929060,4340420,2454558,4929060,3162755,1400683,3901167,1875954,2941217,2696564,1395728,1492115,5069727,3186708,1400683,20341639,2168764,8336115,1492115,8336115,3852726,1400683,2936356,4419848,1492115,4457565,1875954,2751556,4340420,4929060,2164662,4340420,2696564,2696564,1376101,5164623,2262710,8405747,2567408,2737574,17882193,4419818,2696564,8405747,1875954
21/Oct/2021:10:08:40,2164662,2696564,4565911,2696564,2712735,2100364,7472305,2164662,3189505,1875954,2168764,1492115,2936356,3189505,13057514,2164662,3162755,2164491,4419848,1400683,2718555,1875954,4419848,8405747,5016029,5164623,8405747,4461076,8405747,8405747,2567408,2696564,20341639,8405747,3162755,3241845,1759606,6000252,2936356,2936356,1759260,2168764,2696564,2168764,3189505,4087082,5208992,19155668,2718659,1876174
